"Postal code area","Aged 18 or over, total, 2012 (KO)","Basic level studies, 2012 (KO)","With education, total, 2012 (KO)","Matriculation examination, 2012 (KO)","Vocational diploma, 2012 (KO)","Academic degree - Lower level university degree, 2012 (KO)","Academic degree - Higher level university degree, 2012 (KO)"
"92930 Pyhäntä  (Pyhäntä)",869,303,566,37,441,62,26
"93100 Pudasjärvi Keskus  (Pudasjärvi)",4056,1560,2496,129,2010,239,118
"93140 Kipinä  (Pudasjärvi)",367,131,236,11,206,12,7
"93160 Hetejärvi  (Pudasjärvi)",205,83,122,8,105,6,3
"93170 Yli-Kollaja  (Pudasjärvi)",85,34,51,3,42,5,1
"93180 Ikosenniemi  (Pudasjärvi)",29,..,..,..,..,..,..
"93187 Ala-Siurua  (Pudasjärvi)",127,56,71,2,67,2,0
"93190 Yli-Siurua-Ikosenniemi  (Pudasjärvi)",117,59,58,2,53,2,1
"93195 Kokkokylä  (Pudasjärvi)",62,28,34,0,30,3,1
"93220 Livo  (Pudasjärvi)",88,40,48,3,41,4,0
"93225 Pärjänsuo  (Pudasjärvi)",183,81,102,4,87,9,2
"93240 Rytinki  (Pudasjärvi)",118,68,50,1,46,2,1
"93250 Sarajärvi  (Pudasjärvi)",232,108,124,3,109,6,6
"93270 Sotkajärvi  (Pudasjärvi)",409,127,282,26,222,23,11
"93277 Iinattijärvi  (Pudasjärvi)",134,52,82,2,74,6,0
"93280 Syöte  (Pudasjärvi)",219,79,140,3,117,17,3
"93290 Pintamo  (Pudasjärvi)",76,29,47,3,42,1,1
"93350 Jaurakkajärvi  (Pudasjärvi)",123,55,68,5,58,4,1
"93390 Puhoskylä  (Pudasjärvi)",202,95,107,2,97,6,2
"93400 Taivalkoski Keskus  (Taivalkoski)",2606,909,1697,105,1369,143,80
"93420 Jurmu  (Taivalkoski)",206,75,131,7,117,4,3
"93440 Loukusa  (Taivalkoski)",54,22,32,3,26,3,0
"93470 Inget  (Taivalkoski)",112,39,73,5,65,2,1
"93540 Tyrövaara  (Taivalkoski)",245,92,153,16,125,9,3
"93590 Vanhala  (Taivalkoski)",190,69,121,8,104,7,2
"93600 Kuusamo Keskus  (Kuusamo)",8734,2526,6208,260,4946,625,377
"93630 Kuoliovaara  (Kuusamo)",141,49,92,1,85,6,0
"93680 Vasaraperä  (Kuusamo)",119,42,77,1,65,4,7
"93730 Poussu  (Kuusamo)",38,12,26,0,24,2,0
"93760 Kemilä-Murtovaara-Teeriranta  (Kuusamo)",34,14,20,1,17,1,1
"93780 Teeriranta  (Kuusamo)",22,..,..,..,..,..,..
"93820 Aikkila-Rukatunturi  (Kuusamo)",124,47,77,4,61,9,3
"93825 Rukatunturi  (Kuusamo)",188,30,158,15,113,21,9
"93840 Patoniemi  (Kuusamo)",21,..,..,..,..,..,..
"93850 Käylä-Patoniemi  (Kuusamo)",198,70,128,1,119,6,2
"93920 Määttälänvaara  (Kuusamo)",94,36,58,0,52,4,2
"93940 Vuotunki  (Kuusamo)",73,25,48,1,38,6,3
"93990 Kärpänkylä  (Kuusamo)",16,..,..,..,..,..,..
"93999 Kuusamo  (Kuusamo)",3104,981,2123,72,1832,151,68
"94100 Kemi Keskus  (Kemi)",5825,1930,3895,428,2603,525,339
"94200 Torvinen-Vainio  (Kemi)",2158,727,1431,66,1161,146,58
"94300 Pajusaari  (Kemi)",258,60,198,6,169,20,3
"94400 Keminmaa Keskus  (Keminmaa)",2312,633,1679,78,1247,219,135
"94430 Kaakamo  (Tornio)",753,215,538,29,403,79,27
"94450 Lassila-Jokisuu  (Keminmaa)",1701,289,1412,69,953,256,134
"94460 Ruottala  (Tornio)",163,70,93,2,83,4,4
"94500 Lautiosaari  (Keminmaa)",1745,500,1245,58,993,151,43
"94600 Ristikangas-Kivikko  (Kemi)",2133,537,1596,73,1150,261,112
"94700 Takajärvi-Haukkari  (Kemi)",4984,1418,3566,211,2813,384,158
"94720 Peurasaari  (Kemi)",894,184,710,46,511,114,39
"94800 Veitsiluoto  (Kemi)",.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola  (Kemi)",1636,617,1019,42,869,86,22
"94900 Ajos  (Kemi)",288,97,191,5,165,15,6
"95100 Kuivaniemi Keskus  (Ii)",854,347,507,12,442,36,17
"95110 Kuivaniemi kk  (Ii)",253,81,172,0,146,21,5
"95130 Hyryoja  (Ii)",120,53,67,2,62,2,1
"95160 Oijärvi-Lamminperä  (Ii)",206,100,106,4,96,3,3
"95200 Simo Keskus  (Simo)",1137,425,712,27,590,58,37
"95210 Filpus  (Simo)",207,62,145,9,105,18,13
"95220 Simoniemi  (Simo)",243,59,184,5,137,28,14
"95225 Viantie  (Simo)",194,76,118,5,100,8,5
"95230 Maksniemi  (Simo)",650,189,461,22,370,53,16
"95255 Alaniemi  (Simo)",78,43,35,2,27,4,2
"95260 Tainionjoki  (Simo)",48,15,33,1,30,1,1
"95270 Yli-Kärppä-Tainionjoki  (Simo)",128,53,75,3,68,2,2
"95300 Tervola Keskus  (Tervola)",1555,547,1008,35,816,98,59
"95310 Liedakkala  (Keminmaa)",353,96,257,8,211,21,17
"95315 Törmä  (Keminmaa)",176,39,137,5,118,9,5
"95325 Paakkola  (Tervola)",140,36,104,2,91,7,4
"95330 Tervola  (Tervola)",435,143,292,10,251,23,8
"95340 Loue  (Tervola)",233,85,148,1,125,13,9
"95350 Peura  (Tervola)",14,..,..,..,..,..,..
"95355 Koivu-Peura  (Tervola)",246,109,137,4,121,9,3
"95365 Maula  (Keminmaa)",227,53,174,5,132,24,13
"95370 Itäkoski  (Keminmaa)",174,63,111,2,93,11,5
"95375 Yli-Paakkola  (Tervola)",81,26,55,3,47,4,1
"95400 Tornio Keskus  (Tornio)",2491,930,1561,215,1040,203,103
"95410 Kiviranta  (Tornio)",2486,613,1873,99,1393,239,142
"95420 Miukki-Palosaari-Luotomäki  (Tornio)",3147,916,2231,125,1707,258,141
"95430 Suensaari  (Tornio)",1049,248,801,66,545,117,73
"95440 Kyläjoki  (Tornio)",691,196,495,19,391,51,34
"95450 Kirkonmäki  (Tornio)",2493,432,2061,107,1427,299,228
"95460 Kantojärvi  (Tornio)",762,210,552,33,414,75,30
"95470 Pirkkiö-Röyttä  (Tornio)",743,178,565,16,470,53,26
"95490 Terästehtaanalue  (Tornio)",.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka  (Tornio)",843,225,618,28,478,75,37
"95520 Kukkola  (Tornio)",295,96,199,7,160,23,9
"95530 Karunki  (Tornio)",589,199,390,11,330,36,13
"95540 Korpikylä  (Tornio)",71,28,43,1,37,3,2
"95560 Aapajoki  (Tornio)",162,53,109,5,88,12,4
"95590 Arpela  (Tornio)",694,233,461,16,397,31,17
"95600 Ylitornio Keskus  (Ylitornio)",1894,655,1239,80,964,124,71
"95610 Kainuunkylä  (Ylitornio)",222,85,137,10,115,8,4
"95615 Pekanpää  (Ylitornio)",98,38,60,2,51,6,1
"95620 Aavasaksa  (Ylitornio)",393,159,234,18,187,15,14
"95630 Kuivakangas  (Ylitornio)",120,36,84,3,71,7,3
"95635 Kaulinranta  (Ylitornio)",205,72,133,9,106,10,8
"95640 Juoksenki  (Pello)",213,88,125,4,111,5,5
"95645 Turtola  (Pello)",224,82,142,8,123,8,3
"95655 Etelä-Portimojärvi  (Ylitornio)",100,58,42,0,34,4,4
"95660 Kantomaanpää  (Ylitornio)",170,80,90,9,76,4,1
"95670 Pessalompolo  (Ylitornio)",119,54,65,0,60,4,1
"95675 Meltosjärvi  (Ylitornio)",126,63,63,3,51,7,2
"95680 Lohijärvi  (Ylitornio)",58,27,31,0,30,1,0
"95690 Mellakoski  (Ylitornio)",169,64,105,0,95,10,0
"95700 Pello Keskus  (Pello)",2085,726,1359,72,1085,128,74
"95710 Naamijoki  (Pello)",44,16,28,2,25,1,0
"95720 Jarhoinen  (Pello)",29,..,..,..,..,..,..
"95750 Orajärvi  (Pello)",107,49,58,1,51,4,2
"95760 Konttajärvi  (Pello)",97,37,60,5,52,3,0
"95770 Lankojärvi  (Pello)",174,71,103,5,93,5,0
"95780 Sirkkakoski  (Pello)",117,46,71,5,59,7,0
"95790 Lampsijärvi  (Pello)",87,38,49,3,44,1,1
"95800 Sieppijärvi-Taapajärvi  (Kolari)",445,177,268,15,220,20,13
"95830 Vaattojärvi  (Kolari)",146,51,95,5,88,1,1
"95840 Venejärvenkylä  (Kolari)",65,20,45,1,42,2,0
"95850 Ruokojärvi  (Kolari)",32,16,16,0,14,0,2
"95860 Pasmajärvi  (Kolari)",41,19,22,1,16,5,0
"95900 Kolari Keskus  (Kolari)",1591,501,1090,71,852,106,61
"95920 Saaripudas  (Kolari)",147,47,100,6,79,13,2
"95930 Äkäsjoensuu  (Kolari)",117,43,74,5,61,5,3
"95940 Tapojärvi  (Muonio)",48,14,34,2,31,1,0
"95950 Kihlanki-Tapojärvi  (Muonio)",36,14,22,0,20,1,1
"95970 Äkäslompolo  (Kolari)",445,113,332,30,233,40,29
"95980 Ylläsjärvi  (Kolari)",187,26,161,14,105,30,12
"95990 Kurtakko  (Kolari)",69,20,49,6,39,3,1
"96100 Rovaniemi Keskus  (Rovaniemi)",8121,2037,6084,881,3619,890,694
"96190 Lapinrinne-Ahokangas  (Rovaniemi)",2673,423,2250,120,1465,416,249
"96200 Sahanperä-Ratantaus  (Rovaniemi)",4312,997,3315,508,1989,413,405
"96300 Niemelänkangas-Korvanniemi  (Rovaniemi)",4616,867,3749,878,1876,585,410
"96320 Teollisuuskylä  (Rovaniemi)",33,15,18,0,18,0,0
"96400 Pullinranta-Kiiruna  (Rovaniemi)",2887,667,2220,235,1240,321,424
"96440 Ounasrinne  (Rovaniemi)",2466,577,1889,138,1340,237,174
"96460 Pöykkölä  (Rovaniemi)",1809,238,1571,89,926,295,261
"96500 Korkalovaara  (Rovaniemi)",4595,1157,3438,202,2548,421,267
"96600 Koskenkylä  (Rovaniemi)",903,177,726,47,442,114,123
"96700 Niskanperä  (Rovaniemi)",539,97,442,27,292,74,49
"96800 Ylikylä-Patosaari  (Rovaniemi)",1122,214,908,47,586,143,132
"96900 Saarenkylä  (Rovaniemi)",5321,1172,4149,206,2738,629,576
"96910 Syväsenvaara  (Rovaniemi)",2282,432,1850,67,1386,249,148
"96930 Napapiiri Rovaniemi  (Rovaniemi)",44,12,32,1,25,5,1
"96960 Someroharju  (Rovaniemi)",98,17,81,5,66,7,3
"97110 Rautionsaari  (Rovaniemi)",386,118,268,13,202,30,23
"97130 Hirvas  (Rovaniemi)",583,116,467,23,345,66,33
"97140 Muurola  (Rovaniemi)",1002,333,669,20,557,52,40
"97145 Totonvaara  (Rovaniemi)",12,..,..,..,..,..,..
"97160 Petäjäinen  (Rovaniemi)",93,22,71,3,59,5,4
"97170 Jaatila  (Rovaniemi)",133,38,95,0,76,10,9
"97220 Sinettä  (Rovaniemi)",594,148,446,16,341,55,34
"97240 Sonka  (Rovaniemi)",273,108,165,2,144,12,7
"97250 Raanujärvi  (Ylitornio)",187,71,116,8,101,4,3
"97280 Tapio  (Rovaniemi)",288,103,185,4,157,16,8
"97290 Marraskoski  (Rovaniemi)",86,30,56,3,42,5,6
"97310 Patokoski  (Rovaniemi)",134,40,94,4,82,6,2
"97320 Marrasjärvi  (Rovaniemi)",71,29,42,1,39,1,1
"97330 Rattosjärvi  (Pello)",55,29,26,0,23,2,1
"97335 Ruuhivaara  (Pello)",76,38,38,1,34,1,2
"97340 Meltaus-Jääskö-Perttaus  (Rovaniemi)",292,132,160,8,140,7,5
"97370 Unarin-Luusua  (Sodankylä)",49,22,27,0,24,1,2
"97380 Kukasranta  (Sodankylä)",27,..,..,..,..,..,..
"97390 Kierinki  (Sodankylä)",125,57,68,2,65,0,1
"97420 Lohiniva  (Kittilä)",391,157,234,11,209,11,3
"97430 Taapajärvi  (Kolari)",4,..,..,..,..,..,..
"97470 Alakylä-Sailehto  (Kittilä)",127,48,79,2,75,0,2
"97510 Vikajärvi  (Rovaniemi)",168,58,110,3,90,7,10
"97520 Nampa  (Rovaniemi)",45,9,36,3,32,1,0
"97530 Nampa-Yli-Nampa  (Rovaniemi)",85,38,47,1,40,3,3
"97540 Tiainen  (Rovaniemi)",78,42,36,1,30,2,3
"97580 Misi  (Rovaniemi)",75,26,49,0,45,3,1
"97590 Raajärvi  (Kemijärvi)",7,..,..,..,..,..,..
"97610 Oikarainen  (Rovaniemi)",378,99,279,8,212,35,24
"97615 Tennirova  (Rovaniemi)",29,..,..,..,..,..,..
"97620 Viiri-Tennirova  (Rovaniemi)",75,24,51,1,43,5,2
"97625 Vanttauskoski  (Rovaniemi)",281,110,171,3,154,7,7
"97630 Pekkala  (Rovaniemi)",94,40,54,0,49,5,0
"97635 Juuniemi  (Rovaniemi)",81,27,54,2,48,2,2
"97645 Juujärvi  (Kemijärvi)",113,51,62,3,56,2,1
"97650 Juotas  (Rovaniemi)",131,53,78,1,74,3,0
"97655 Autti  (Rovaniemi)",151,75,76,3,65,4,4
"97665 Pohjasperä  (Ranua)",169,72,97,2,89,6,0
"97670 Kivitaipale  (Rovaniemi)",212,66,146,6,122,14,4
"97675 Narkaus-Kämät  (Rovaniemi)",127,37,90,3,78,5,4
"97680 Saari-Kämä  (Rovaniemi)",60,15,45,1,41,3,0
"97685 Siika-Kämä  (Rovaniemi)",45,22,23,1,20,2,0
"97690 Sulaoja  (Rovaniemi)",97,31,66,3,58,2,3
"97700 Ranua Keskus  (Ranua)",2362,892,1470,76,1163,139,92
"97715 Raiskio  (Ranua)",182,91,91,4,79,7,1
"97720 Yli-Simo-Raiskio  (Ranua)",82,25,57,1,51,2,3
"97760 Saariharju  (Ranua)",122,38,84,2,75,6,1
"97765 Kuha-Impiö-Itäranua  (Ranua)",77,31,46,3,40,2,1
"97770 Petäjäjärvi  (Ranua)",15,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi  (Ranua)",67,24,43,0,32,4,7
"97785 Kelankylä  (Ranua)",65,27,38,0,36,1,1
"97810 Suorsa  (Posio)",15,..,..,..,..,..,..
"97815 Pernu-Suorsa  (Posio)",50,14,36,1,34,1,0
"97820 Perä-Posio  (Posio)",103,58,45,3,37,3,2
"97840 Lehtiniemi  (Posio)",93,25,68,3,59,3,3
"97850 Ristilä  (Posio)",89,44,45,2,41,1,1
"97870 Jumisko  (Posio)",46,25,21,1,20,0,0
"97880 Nolimo-Jumisko  (Posio)",45,17,28,3,24,1,0
"97890 Karjalaisenniemi  (Posio)",216,93,123,4,102,13,4
"97895 Mourujärvi  (Posio)",93,42,51,0,48,2,1
"97900 Posio Keskus  (Posio)",1741,651,1090,53,883,101,53
"97920 Suonnankylä  (Posio)",83,33,50,2,46,1,1
"97925 Tolva  (Posio)",72,39,33,3,27,2,1
"97940 Lohiranta  (Posio)",77,32,45,1,40,3,1
"97950 Säikkä  (Posio)",17,..,..,..,..,..,..
"97960 Kuloharju-Säikkä  (Posio)",91,38,53,1,49,2,1
"97965 Kynsilä  (Posio)",92,42,50,0,47,1,2
"97970 Sirniö  (Posio)",74,27,47,1,43,1,2
"97980 Anetjärvi  (Posio)",123,47,76,3,68,4,1
"97999 Köngäs  (Kittilä)",.,.,.,.,.,.,.
"98100 Kemijärvi Keskus  (Kemijärvi)",2437,882,1555,54,1240,145,116
"98120 Särkikangas  (Kemijärvi)",1638,575,1063,22,951,58,32
"98230 Luusua-Karsimus  (Kemijärvi)",205,74,131,2,114,13,2
"98310 Karvakko  (Kemijärvi)",490,176,314,15,259,31,9
"98350 Tapionniemi  (Kemijärvi)",134,43,91,3,78,9,1
"98360 Vuostimo  (Kemijärvi)",133,53,80,2,71,5,2
"98400 Isokylä-Ryti-Lehtola  (Kemijärvi)",547,148,399,16,325,34,24
"98420 Ryti-Lehtola  (Kemijärvi)",123,53,70,0,66,2,2
"98440 Kallaanvaara  (Kemijärvi)",644,201,443,14,356,45,28
"98450 Kostamo  (Kemijärvi)",250,91,159,9,135,8,7
"98500 Pelkosenniemi Keskus  (Pelkosenniemi)",468,166,302,11,256,21,14
"98510 Saunavaara  (Pelkosenniemi)",49,18,31,3,23,1,4
"98530 Pyhätunturi  (Pelkosenniemi)",190,41,149,9,113,17,10
"98550 Suvanto  (Pelkosenniemi)",27,..,..,..,..,..,..
"98560 Kairala-Luiro  (Pelkosenniemi)",82,25,57,1,47,6,3
"98570 Aapajärvi  (Pelkosenniemi)",40,19,21,0,21,0,0
"98580 Luiro  (Pelkosenniemi)",36,18,18,0,18,0,0
"98600 Kursu  (Salla)",261,125,136,5,125,4,2
"98620 Pahkakumpu  (Salla)",62,33,29,2,24,3,0
"98630 Ahvenselkä  (Salla)",69,34,35,2,29,2,2
"98660 Salmivaara  (Salla)",132,53,79,2,68,5,4
"98710 Joutsijärvi  (Kemijärvi)",110,38,72,3,63,3,3
"98720 Suomutunturi  (Kemijärvi)",105,42,63,2,53,3,5
"98760 Hirvasvaara-Paloperä  (Salla)",75,35,40,3,33,3,1
"98770 Aholanvaara  (Salla)",46,25,21,0,21,0,0
"98780 Maaninkavaara  (Posio)",72,26,46,3,41,1,1
"98790 Paloperä  (Salla)",40,18,22,1,20,1,0
"98800 Savukoski Keskus-Värriö  (Savukoski)",495,168,327,16,250,36,25
"98810 Lunkkaus  (Savukoski)",35,17,18,2,15,1,0
"98820 Värriö  (Savukoski)",48,12,36,1,33,1,1
"98830 Martti-Ruuvaoja  (Savukoski)",151,57,94,5,81,5,3
"98840 Ruuvaoja  (Savukoski)",12,..,..,..,..,..,..
"98850 Kuosku  (Savukoski)",108,30,78,6,63,6,3
"98900 Salla Keskus  (Salla)",2018,784,1234,65,1016,101,52
"98920 Kelloselkä  (Salla)",140,67,73,3,58,10,2
"98930 Kotalankylä  (Salla)",101,46,55,3,45,2,5
"98950 Saija  (Salla)",139,57,82,4,69,6,3
"98960 Naruska  (Salla)",40,14,26,1,20,2,3
"98970 Onkamojärvi  (Salla)",72,21,51,2,43,5,1
"98980 Kallunki-Niemelä  (Salla)",40,21,19,2,17,0,0
"98995 Hautajärvi  (Salla)",236,86,150,3,138,5,4
"99100 Kittilä Keskus  (Kittilä)",2238,653,1585,101,1203,163,118
"99110 Kaukonen  (Kittilä)",265,75,190,11,154,18,7
"99120 Kallo  (Kittilä)",123,56,67,3,60,2,2
"99130 Sirkka-Rauhala  (Kittilä)",1070,193,877,62,615,142,58
"99135 Rauhala  (Kittilä)",19,..,..,..,..,..,..
"99140 Köngäs-Hanhivaara  (Kittilä)",188,44,144,14,100,21,9
"99150 Tepasto  (Kittilä)",88,26,62,4,51,5,2
"99160 Lompolo-Pulju  (Kittilä)",60,27,33,1,32,0,0
"99170 Pulju  (Kittilä)",22,..,..,..,..,..,..
"99180 Rautusjärvi  (Kittilä)",57,25,32,1,28,2,1
"99190 Hanhimaa  (Kittilä)",41,11,30,0,30,0,0
"99195 Pokka  (Kittilä)",9,..,..,..,..,..,..
"99230 Jeesiöjärvi  (Kittilä)",42,19,23,1,21,0,1
"99240 Kuivasalmi  (Kittilä)",27,..,..,..,..,..,..
"99250 Kiistala-Jeesiöjärvi  (Kittilä)",69,26,43,1,40,1,1
"99270 Hormakumpu  (Kittilä)",29,..,..,..,..,..,..
"99280 Tepsa  (Kittilä)",70,31,39,1,32,4,2
"99290 Kelontekemä  (Kittilä)",79,26,53,6,43,4,0
"99300 Muonio Keskus  (Muonio)",1491,426,1065,55,846,106,58
"99310 Yli-Muonio  (Muonio)",139,42,97,5,82,3,7
"99320 Kätkäsuvanto  (Muonio)",103,28,75,3,63,2,7
"99330 Pallastunturi  (Muonio)",.,.,.,.,.,.,.
"99340 Raattama-Pallastunturi  (Kittilä)",125,33,92,7,72,8,5
"99360 Kangosjärvi  (Muonio)",102,29,73,3,64,4,2
"99400 Enontekiö Keskus  (Enontekiö)",589,186,403,34,298,39,32
"99410 Vuontisjärvi  (Enontekiö)",96,29,67,3,54,4,6
"99420 Peltovuoma  (Enontekiö)",143,41,102,3,83,10,6
"99430 Nunnanen  (Enontekiö)",79,22,57,6,48,3,0
"99440 Leppäjärvi  (Enontekiö)",125,43,82,2,68,7,5
"99450 Palojoensuu-Kuttanen  (Enontekiö)",100,40,60,2,53,4,1
"99460 Kuttanen  (Enontekiö)",48,23,25,2,21,1,1
"99470 Karesuvanto  (Enontekiö)",228,90,138,7,112,10,9
"99490 Kilpisjärvi  (Enontekiö)",123,21,102,20,63,10,9
"99510 Raudanjoki-Seipäjärvi  (Sodankylä)",66,22,44,3,35,3,3
"99520 Seipäjärvi  (Sodankylä)",39,20,19,0,19,0,0
"99530 Vuojärvi  (Sodankylä)",70,25,45,2,39,3,1
"99540 Torvinen  (Sodankylä)",121,39,82,1,71,8,2
"99550 Aska-Orakylä  (Sodankylä)",74,22,52,3,40,5,4
"99555 Luosto  (Sodankylä)",87,13,74,2,60,4,8
"99560 Orakylä  (Sodankylä)",242,65,177,13,143,15,6
"99600 Sodankylä Keskus  (Sodankylä)",4552,1326,3226,192,2481,311,242
"99610 Siurunmaa  (Sodankylä)",33,10,23,4,16,2,1
"99620 Kelujärvi  (Sodankylä)",201,77,124,2,110,10,2
"99640 Tanhua  (Savukoski)",82,35,47,1,39,3,4
"99645 Lokka  (Sodankylä)",76,29,47,2,40,2,3
"99650 Sattanen  (Sodankylä)",223,59,164,11,121,17,15
"99655 Sattasvaara  (Sodankylä)",115,50,65,7,48,6,4
"99660 Kersilö  (Sodankylä)",45,22,23,3,16,2,2
"99665 Moskuvaara  (Sodankylä)",38,14,24,1,16,5,2
"99670 Petkula  (Sodankylä)",36,9,27,3,21,2,1
"99690 Vuotso  (Sodankylä)",232,75,157,14,124,7,12
"99695 Tankavaara  (Sodankylä)",6,..,..,..,..,..,..
"99710 Vaalajärvi  (Sodankylä)",261,83,178,9,152,13,4
"99720 Riipi  (Sodankylä)",178,71,107,6,89,7,5
"99740 Syväjärvi  (Sodankylä)",161,62,99,1,92,6,0
"99750 Sassali  (Sodankylä)",46,13,33,0,33,0,0
"99760 Uimaniemi  (Sodankylä)",27,..,..,..,..,..,..
"99770 Jeesiö  (Sodankylä)",119,56,63,3,54,3,3
"99800 Ivalo  (Inari)",3994,1270,2724,169,2141,225,189
"99830 Saariselkä  (Inari)",305,70,235,19,180,27,9
"99860 Nellim  (Inari)",136,54,82,5,66,7,4
"99870 Inari Keskus-Lemmenjoki  (Inari)",806,253,553,65,365,58,65
"99885 Lemmenjoki  (Inari)",47,17,30,4,20,2,4
"99910 Kaamanen-Partakko  (Inari)",175,70,105,6,80,12,7
"99930 Sevettijärvi-Näätämö  (Inari)",118,36,82,9,61,8,4
"99940 Näätämö  (Inari)",13,..,..,..,..,..,..
"99950 Karigasniemi  (Utsjoki)",245,82,163,18,124,15,6
"99980 Utsjoki Keskus  (Utsjoki)",632,221,411,37,275,45,54
"99990 Nuorgam  (Utsjoki)",175,70,105,13,68,17,7
